,Z_res,X_res,Y_res,num_Zs,num_Xs,num_Ys,num_channels,path,condition,sigma_noise,pixel_sum,pixel_mean,pixel_max,pixel_min
1202,0.39499999999999996,0.013178822554981574,0.013178822554981574,18,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 39.czi,myeloid_progenitors,1.262082325498714,57376448,3.039913601345486,150,0
1203,0.39499999999999996,0.013178822554981574,0.013178822554981574,17,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 41.czi,myeloid_progenitors,1.110037113206694,60210947,3.377743160023409,166,0
1204,0.39499999999999996,0.013178822554981574,0.013178822554981574,19,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 33.czi,myeloid_progenitors,1.0866845136081589,69341354,3.4804772828754627,157,0
1205,0.39499999999999996,0.013178822554981574,0.013178822554981574,19,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 37.czi,myeloid_progenitors,1.4314535169127836,94621665,4.749381667689273,134,0
1206,0.3949999999999997,0.013178822554981574,0.013178822554981574,26,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 52.czi,myeloid_progenitors,3.3983854337248967,306566114,11.244778046241173,255,0
1207,0.3949999999999997,0.013178822554981574,0.013178822554981574,33,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 65.czi,myeloid_progenitors,2.7573363310035077,279341328,8.07274697043679,248,0
1208,0.3949999999999997,0.013178822554981574,0.013178822554981574,34,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 51.czi,myeloid_progenitors,2.185990711098454,185291615,5.1972898314980895,255,0
1209,0.3949999999999997,0.013178822554981574,0.013178822554981574,30,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 54.czi,myeloid_progenitors,2.4451596411762138,189784402,6.033083661397298,255,0
1210,0.3949999999999997,0.013178822554981574,0.013178822554981574,28,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 64.czi,myeloid_progenitors,2.251344214654147,126970849,4.324601343699864,240,0
1211,0.3949999999999997,0.013178822554981574,0.013178822554981574,26,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 67.czi,myeloid_progenitors,2.665709637300158,219993439,8.069311252007118,255,0
1212,0.3949999999999997,0.013178822554981574,0.013178822554981574,38,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 63.czi,myeloid_progenitors,2.168495855375377,206959958,5.1940104333977954,251,0
1213,0.3949999999999997,0.013178822554981574,0.013178822554981574,34,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 61.czi,myeloid_progenitors,2.2849663505148627,186511879,5.231517314910889,255,0
1214,0.3949999999999997,0.013178822554981574,0.013178822554981574,28,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 59.czi,myeloid_progenitors,3.7309323194755217,376238478,12.814606189727783,255,0
1215,0.3949999999999997,0.013178822554981574,0.013178822554981574,40,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 47.czi,myeloid_progenitors,2.544703723521789,203270043,4.846335482597351,228,0
